"x","y","Crash.Severity","Physical.Juris.Name","Crash.Military.Time","Persons.Injured","K_People","Pedestrians.Injured","Pedestrians.Killed","Vehicle.Count","Collision.Type","Weather.Condition","Light.Condition","Roadway.Surface.Condition","Roadway.Defect","Roadway.Description","Intersection.Type","Alcohol.","Unrestrained.","Distracted.","RTE.Name","Crash.Date"
-78.466310495,38.037962152,"O","104. City of Charlottesville",1649,0,0,0,0,2,"5. Sideswipe - Opposite Direction","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR LOCUST AVE","1/30/2015 5:00:00 AM"
-78.508549019,38.0261717230001,"B","104. City of Charlottesville",41,1,0,0,0,2,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","5. Darkness - Road Not Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","Yes","Belted","No","S-VA104NP SHAMROCK RD","2/11/2015 5:00:00 AM"
-78.494325746,38.064829849,"O","104. City of Charlottesville",205,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","Yes","Unbelted","Yes","R-VA002SC00743SB","12/24/2015 5:00:00 AM"
-78.459674849,38.0351629730001,"O","104. City of Charlottesville",1105,0,0,0,0,1,"9. Fixed Object - Off Road","5. Rain","2. Daylight","2. Wet","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   US00250WB","10/28/2015 4:00:00 AM"
-78.49369667,38.0323603580001,"O","104. City of Charlottesville",1417,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00250EBBUS001","12/11/2015 5:00:00 AM"
-78.475534825,38.043246826,"O","104. City of Charlottesville",1329,0,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","4. One-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00250EB","5/11/2015 4:00:00 AM"
-78.464254924,38.0644650350001,"O","104. City of Charlottesville",1712,0,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA002SC00631SB","7/29/2015 4:00:00 AM"
-78.502232539,38.041974237,"B","104. City of Charlottesville",2311,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","6. Restricted Width","4. One-Way, Not Divided","1. Not at Intersection","No","Unbelted","No","S-VA104PR UNIVERSITY CIR","12/13/2015 5:00:00 AM"
-78.4663149899999,38.0669811970001,"A","104. City of Charlottesville",824,2,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","R-VA002SC00631NB","11/25/2015 5:00:00 AM"
-78.470276186,38.04400428,"O","104. City of Charlottesville",915,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104NP PARK ST","10/14/2015 4:00:00 AM"
-78.4857775789999,38.0352583280001,"O","104. City of Charlottesville",1017,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00250PABUS001","1/19/2015 5:00:00 AM"
-78.49337321,38.035143647,"O","104. City of Charlottesville",807,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","Yes","S-VA104PR PAGE ST","7/20/2015 4:00:00 AM"
-78.484060196,38.03346171,"O","104. City of Charlottesville",1726,0,0,0,0,2,"1. Rear End","5. Rain","3. Dusk","2. Wet","1. No Defects","4. One-Way, Not Divided","2. Two Approaches","No","Belted","No","S-VA104NP RIDGE MCINTIRE RD","12/14/2015 5:00:00 AM"
-78.5061833779999,38.0411738490001,"O","104. City of Charlottesville",1240,0,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00029SBBUS008","9/11/2015 4:00:00 AM"
-78.4931374179999,38.0463768750001,"O","104. City of Charlottesville",1729,0,0,0,0,2,"2. Angle","5. Rain","4. Darkness - Road Lighted","2. Wet","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","Yes","S-VA104NP RUGBY RD","1/12/2015 5:00:00 AM"
-78.5019090489999,38.039377094,"O","104. City of Charlottesville",1831,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","2. Two Approaches","No","Belted","No","R-VA   US00250PABUS001","10/13/2015 4:00:00 AM"
-78.4792503749999,38.0373883730001,"O","104. City of Charlottesville",1657,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104PR MCINTIRE RD","2/8/2015 5:00:00 AM"
-78.4936114,38.059747379,"O","104. City of Charlottesville",1800,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00029SB","4/23/2015 4:00:00 AM"
-78.459177123,38.034902808,"O","104. City of Charlottesville",1017,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","2. Wet","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","No","R-VA   US00250WB","3/6/2015 5:00:00 AM"
-78.499539394,38.0339901500001,"B","104. City of Charlottesville",1641,1,0,1,0,1,"12. Ped","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","3. Three Approaches","No","Belted","No","R-VA   US00250EBBUS001","2/2/2015 5:00:00 AM"
-78.513191257,38.018522628,"O","104. City of Charlottesville",1858,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","Yes","S-VA104PR JEFFERSON PARK AVE","6/7/2015 4:00:00 AM"
-78.4969022229999,38.0576975180001,"O","104. City of Charlottesville",1823,0,0,0,0,4,"1. Rear End","5. Rain","4. Darkness - Road Lighted","2. Wet","1. No Defects","4. One-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00029SB      RMP139.00B","12/1/2015 5:00:00 AM"
-78.461232878,38.0335193940001,"C","104. City of Charlottesville",1620,2,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00250EBBUS001","11/12/2015 5:00:00 AM"
-78.485184449,38.0427959940001,"O","104. City of Charlottesville",1534,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR AUGUSTA ST","7/1/2015 4:00:00 AM"
-78.50800608,38.031684682,"B","104. City of Charlottesville",2219,1,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Unbelted","No","R-VA   US00029SBBUS008","11/21/2015 5:00:00 AM"
-78.4929327999999,38.043639818,"O","104. City of Charlottesville",218,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","Yes","S-VA104PR PRESTON AVE","1/11/2015 5:00:00 AM"
-78.475940309,38.0271760700001,"O","104. City of Charlottesville",932,0,0,0,0,2,"5. Sideswipe - Opposite Direction","5. Rain","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104PR GRAVES ST","3/26/2015 4:00:00 AM"
-78.489347127,38.0566873180001,"B","104. City of Charlottesville",1033,1,0,0,0,1,"16. Other","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","Yes","R-VA   US00250EB","11/8/2015 5:00:00 AM"
-78.502123635,38.0558561220001,"O","104. City of Charlottesville",1402,0,0,0,0,2,"2. Angle","5. Rain","2. Daylight","2. Wet","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104PR BARRACKS RD","12/23/2015 5:00:00 AM"
-78.492452951,38.061235847,"C","104. City of Charlottesville",1316,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","Yes","R-VA   US00029SB","1/10/2015 5:00:00 AM"
-78.463552829,38.032307431,"O","104. City of Charlottesville",1641,0,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104PR MEADE AVE","10/23/2015 4:00:00 AM"
-78.490227938,38.063425442,"B","104. City of Charlottesville",1358,4,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00029NB","1/31/2015 5:00:00 AM"
-78.4791638789999,38.0362673020001,"B","104. City of Charlottesville",1101,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104PR PERRY DR","10/11/2015 4:00:00 AM"
-78.49463865,38.0206450320001,"B","104. City of Charlottesville",1212,2,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104PR 5TH ST SW","2/27/2015 5:00:00 AM"
-78.4932345839999,38.0641018650001,"B","104. City of Charlottesville",1242,1,0,0,0,2,"1. Rear End","4. Mist","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA002SC00743SB","3/4/2015 5:00:00 AM"
-78.510680112,38.017176186,"O","104. City of Charlottesville",230,0,0,0,0,2,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR WOODLAND RD","2/16/2015 5:00:00 AM"
-78.5078593489999,38.0364834860001,"O","104. City of Charlottesville",1157,0,0,0,0,3,"1. Rear End","4. Mist","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","R-VA   US00029SBBUS008","11/9/2015 5:00:00 AM"
-78.488129532,38.065761863,"B","104. City of Charlottesville",950,3,0,0,0,3,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Unbelted","Yes","R-VA   US00029NB","11/16/2015 5:00:00 AM"
-78.477048483,38.027908202,"O","104. City of Charlottesville",1424,0,0,0,0,2,"1. Rear End","5. Rain","2. Daylight","2. Wet","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   SR00020SB","11/19/2015 5:00:00 AM"
-78.494743937,38.032595567,"B","104. City of Charlottesville",1124,2,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Unbelted","No","R-VA   US00250EBBUS001","12/25/2015 5:00:00 AM"
-78.494355152,38.058783696,"O","104. City of Charlottesville",1112,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","R-VA   US00029SB","6/11/2015 4:00:00 AM"
-78.485247337,38.030283712,"B","104. City of Charlottesville",754,1,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","S-VA104PR RIDGE ST","7/2/2015 4:00:00 AM"
-78.469220322,38.0191069050001,"B","104. City of Charlottesville",736,2,0,1,0,1,"12. Ped","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104PR RIVES AVE","5/15/2015 4:00:00 AM"
-78.502698009,38.0121774950001,"O","104. City of Charlottesville",1906,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","S-VA104PR 5TH ST SW","12/10/2015 5:00:00 AM"
-78.481345758,38.0298706020001,"B","104. City of Charlottesville",211,2,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","Yes","Unbelted","No","S-VA104NP E WATER ST","4/12/2015 4:00:00 AM"
-78.49341177,38.0600038200001,"O","104. City of Charlottesville",1618,0,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00029SB","12/9/2015 5:00:00 AM"
-78.483201897,38.0550227480001,"O","104. City of Charlottesville",1019,0,0,0,0,1,"10. Deer","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   US00250WB","11/8/2015 5:00:00 AM"
-78.5016231069999,38.053518152,"O","104. City of Charlottesville",1921,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104NP MILLMONT ST","2/20/2015 5:00:00 AM"
-78.49832406,38.033082183,"O","104. City of Charlottesville",1349,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104PR JEFFERSON PARK AVE","2/5/2015 5:00:00 AM"
-78.501101741,38.0355223380001,"B","104. City of Charlottesville",904,1,0,0,0,2,"16. Other","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00250EBBUS001","6/21/2015 4:00:00 AM"
-78.4921833289999,38.0569828910001,"O","104. City of Charlottesville",2042,0,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00250EB","8/23/2015 4:00:00 AM"
-78.464537207,38.037142004,"O","104. City of Charlottesville",806,0,0,0,0,1,"9. Fixed Object - Off Road","5. Rain","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","2. Two Approaches","No","Belted","No","S-VA104PR LONG ST","10/27/2015 4:00:00 AM"
-78.484397351,38.0331876700001,"C","104. City of Charlottesville",208,1,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","Yes","Belted","No","S-VA104NP RIDGE MCINTIRE RD","1/16/2015 5:00:00 AM"
-78.483036233,38.030428677,"O","104. City of Charlottesville",834,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104NP WATER ST","1/29/2015 5:00:00 AM"
-78.5057235319999,38.03901102,"B","104. City of Charlottesville",2104,1,0,1,0,1,"12. Ped","5. Rain","4. Darkness - Road Lighted","2. Wet","1. No Defects","1. Two-Way, Not Divided","2. Two Approaches","No","Unbelted","Yes","R-VA   SR00302NBINS020","10/1/2015 4:00:00 AM"
-78.4993551649999,38.0345267270001,"O","104. City of Charlottesville",216,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","Yes","Belted","No","S-VA104NP 14TH ST NW","2/15/2015 5:00:00 AM"
-78.497670655,38.05757988,"B","104. City of Charlottesville",1512,2,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","R-VA   US00250EB","11/28/2015 5:00:00 AM"
-78.4672334529999,38.0389745730001,"B","104. City of Charlottesville",855,3,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","Yes","R-VA   US00250WB","5/27/2015 4:00:00 AM"
-78.486409275,38.067658679,"O","104. City of Charlottesville",845,0,0,0,0,2,"2. Angle","5. Rain","2. Daylight","2. Wet","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","Yes","R-VA   US00029NB","10/3/2015 4:00:00 AM"
-78.486434807,38.0280275650001,"O","104. City of Charlottesville",1840,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104PR RIDGE ST","7/17/2015 4:00:00 AM"
-78.502050469,38.0556407080001,"O","104. City of Charlottesville",1604,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","S-VA104NP BARRACKS RD","1/16/2015 5:00:00 AM"
-78.494153668,38.0287233560001,"O","104. City of Charlottesville",747,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104NP CHERRY AVE","8/24/2015 4:00:00 AM"
-78.496309362,38.0559937450001,"O","104. City of Charlottesville",521,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","No","R-VA   US00029NBBUS008","8/26/2015 4:00:00 AM"
-78.4657971509999,38.03838949,"O","104. City of Charlottesville",849,0,0,0,0,2,"5. Sideswipe - Opposite Direction","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","S-VA104PR LOCUST AVE","7/20/2015 4:00:00 AM"
-78.4635617609999,38.0322943830001,"O","104. City of Charlottesville",1005,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","Yes","S-VA104NP MEADE AVE","5/8/2015 4:00:00 AM"
